https://www.dawn.com/news/1688905/senate-panel-slams-misuse-of-blasphemy-law-in-madina-incident,2022-05-10,dawn,back,Senate panel slams ‘misuse’ of blasphemy law in Madina incident,"ISLAMABAD: Condemning the alleged misuse and weaponisation of religion in politics, a Senate panel on Monday urged utmost care in the handling of blasphemy cases registered against PTI supporters over the Msjid-i-Nabwi incident.
The Senate Standing Committee on Human Rights, which met here with Senator Walid Iqbal in the chair, to take cognisance of the registration of FIRs over the sloganeering against Pakistan’s official delegation during their pilgrimage to Masjid-i-Nabwi.
Following the incident in question, a couple of FIRs were registered against PTI chairman Imran Khan and some other party leaders, including MNA Rashid Shafique, who was arrested and jailed. However, he was released on Monday on bail.
The committee chairman said it was unfortunate that the incident of sloganeering took place in Saudi Arabia but cases were registered here in Pakistan against political leaders.
Apology more appropriate than filing an FIR, says HRCP
During the meeting, a council member of the Human Rights Commission of Pakistan (HRCP) strongly condemned the fake and frivolous accusation of blasphemy being used for political victimisation and termed it among the first few examples where the law was being used for political scoring.
HRCP’s Nasreen Azhar said that an apology, if such an incident has occurred at the Masjid-i-Nabwi, is more appropriate than filing an FIR, as that would not provoke the sentiments of the general public.
Representatives from various institutions also exchanged views on the measures to eliminate the misuse of the blasphemy law and suggested that amendments be made to the law to discourage such accusations. The committee was informed that 580 cases under accusation of blasphemy were filed last year, which is an increase of 100 per cent.
A police working paper, which was presented before the committee, stated that FIRs were registered under sections 295, 295A, and 296 of the Pakistan Penal Code (PPC) involving offences related to blasphemy laws. The police said that FIRs were registered under section 4 of the PPC, which states that any offence committed by any citizen of Pakistan or any place outside and beyond Pakistan is subject to FIR.
At the meeting, Federal Minister for Human Rights Riaz Hussain Pirzada said that former prime minister Imran Khan is rightly saying that his life is in danger after the blasphemy charges.
He urged the chairman of the committee not to highlight this issue too much and to keep it low profile, for the safety of the accused. Senator Kamran Michael also condemned the misuse of blasphemy laws in the country, stating that the committee should not only highlight the issues of those who are nominated in the two FIRs, but this is the time to take up the issues of all those people in this country who have faced or are facing allegations of blasphemy.
Earlier, officials from the Ministry of Interior suggested that the committee give directions to refer the matter to the Foreign Office through Pakistan’s mission in Saudi Arabia, to obtain clarity on the matter.
During the course of the meeting, officers of Punjab Police informed the committee that two FIRs, one each in Faisalabad and Attock, were registered in connection with the Madina incident.The committee chairman sought more details on the data and statistics of the FIRs registered at the next meeting. The Faisalabad administration assured the committee that further investigation into the matter of FIRs would be dealt with in accordance with the law and with considerable care. The Senate committee decided to seek further details and postpone the matter till the next meeting, to be held on May 16.
Published in Dawn, May 10th, 2022",1,1,0.3401282621457502,2.3401282621457504
https://www.dawn.com/news/1688899/russian-envoy-splattered-with-red-liquid-in-protest,2022-05-10,dawn,back,Russian envoy splattered with red liquid ‘in protest’,"WARSAW: Russian Ambassador Sergey Andreev reacts after being covered with red paint during a protest prior a ceremony at the Soviet soldier war mausoleum.—AFP
WARSAW: The Russian ambassador to Poland was splattered with a red substance by pro-Ukraine activists in Warsaw on Monday when he tried to lay a wreath to mark the Victory Day.
Victory Day is celebrated annually on May 9 to commemorate the Soviet defeat of Nazi Germany in World War II. This year’s events are taking place as Moscow’s military campaign in Ukraine enters its third month.
“In Warsaw, during the laying of a wreath at the cemetery of Soviet soldiers, an attack was carried out on the Russian ambassador to Poland, Sergei Andreev, and the Russian diplomats accompanying him,” Russian foreign ministry spokeswoman Maria Zakharova said on Telegram.
“The admirers of neo-Nazism have again shown their faces,” she said, repeating Russia’s assertion that it is fighting neo-Nazis in Ukraine.
Sergei Andreev unhurt after being accosted by pro-Ukraine activists in Warsaw
Chanting “fascists” and brandishing the yellow-blue national flag, pro-Ukraine activists blocked the ambassador’s way as he walked toward the mausoleum, preventing him from laying the wreath, according to an AFP photographer at the scene.
Several individuals then threw a red substance on his face and clothes, and also splattered some of the men in his entourage.
After wiping his face with his hand, Andreev said “I am proud of my country and my president”.
Andreev told Russian news agency RIA Novosti that he was not seriously harmed in the attack, adding that the red substance was some sort of syrup.
The Russian embassy had planned to hold an official ceremony at the site but cancelled after a negative response from Warsaw’s mayor and the foreign ministry.
But Andreev still showed up with his wreath, as did individual Russians throughout the morning, while pro-Ukrainian protesters held up a big sign that said “criminals” and displayed photos of the war-torn country.
After the incident, Russia’s foreign ministry said it had protested to Polish officials “regarding their indulgence of young neo-Nazis”.
“Russia has demanded that Poland organise without delay the wreath-laying ceremony while providing complete security in the face of all sorts of provocations,” it said in a statement.
Poland has accepted hundreds of thousands of refugees from neighbouring Ukraine since Moscow sent troops into the country on February 24.
Published in Dawn, May 10th, 2022",1,1,0.18504330111930944,2.1850433011193093
https://www.dawn.com/news/1688930/sc-vexed-by-criticism-on-unfavourable-judgements,2022-05-10,dawn,national,SC vexed by criticism on unfavourable judgements,"ISLAMABAD: Justice Ijazul Ahsan of the Supreme Court on Monday expressed his dismay over the tendency of discrediting institutions like the judiciary, saying it did not behove someone to insinuate something merely because a certain judgement did not please them.
“This is the Supreme Court where aggrieved parties come to seek justice,” observed Justice Ahsan, who is a member of a five-judge Supreme Court (SC) bench hearing the presidential reference seeking interpretation of Article 63A of the Constitution that dealt with defection.
Pointing towards Advocate Babar Awan, who was representing Pakistan Tehreek-i-Insaf (PTI), Justice Ahsan told him to “just think about it”.
The observation came a day after the media wing of the armed forces took exception to defamatory remarks made by various political parties against the military and its leadership.
CJP says suo motu exercised after lot of thought, not merely on someone’s wishes
“This is an institutional reaction from the judiciary after the military’s response,” commented a senior counsel on condition of anonymity.
Chief Justice of Pakistan (CJP) Umar Ata Bandial, who was heading the five-judge SC bench, also observed that the court was not condemning the client of the counsel, but one should learn how the system worked, saying the jurisdiction of the apex court did not get invoked automatically by lodging protest before the Election Commission of Pakistan (ECP) or writing letters.
The CJP also wondered why no petition or complaint was ever moved if the parties thought the decision on the Senate elections was not implemented.
“We are not an executive agency and expect action only on petitions or a case before it,” the chief justice observed, emphasising that the traditional function of the Supreme Court was to deliver post-facto decisions.
“We don’t take anticipatory actions,” Justice Bandial explained, making it clear that the apex court had curtailed the practice of invoking suo motu jurisdiction since it should be exercised with great caution because parties never supported or defended it.
The court did not exercise suo motu jurisdiction simply on someone’s wishes rather after a lot of pondering and discussion over its exercise, the chief justice observed, reminding that the apex court had taken the last suo motu in the speaker’s ruling case after 12 judges concluded that the court should step in since a constitutional issue had developed.
Gradually with practice we will settle down principles on how to deal with the exercise of suo motu jurisdiction, Justice Bandial observed and referred to a recent judgement of Justice Munib Akhtar who had explained that the authority to exercise suo motu power vested only with the CJP.
The Constitution unites the federation, and the apex court being the defender of the Constitution would continue to defend it and serve the people despite the fact that it may have to counter criticism, Chief Justice Bandial said.
Referring to what transpired in the Riko Diq episode — a case also taken on suo motu and in which the international arbitration slapped $6 billion penalty on Pakistan — the chief justice observed that senior counsel Makhdoom Ali Khan had told the court that none of the evidence which were presented before the SC during the hearing on the award of the contract to the Tethyan Copper Company Pakistan (TCCP) was ever cited before the international arbitration.
“What happened in the Pakistan Steel Mills case,” the CJP wondered, adding that people think we were not cognisant of the outcome of cases. He regretted that in such matters, the executive failed to perform its duties.
The chief justice made it clear that the Supreme Court had to interpret Article 63A for the generations to come since the Constitution was a living document.
When Babar Awan said he would argue his case while remaining within the confines of good behaviour and mannerism, Justice Jamal Khan Mandokhel reminded him that since he had referred to good behaviour, it should also be disseminated to the people that it was not the Supreme Court which opened late in the evening, rather a case had been heard in Quetta at 2:30am in the night. The counsel, however, replied that he did not want to go into such matters.
At the outset, Additional Attorney General (AAG) Chaudhry Aamir Rehman told the court that the new attorney general of Pakistan (AGP), Ashtar Ausaf — whose appointment was notified by the government later in the evening — might also want to argue.
He said since references had already been sent to the ECP against those who were perceived to have defected and their appeals might come to the apex court, therefore the court should consider giving its determination on the matter on those appeals.
But the chief justice explained that the court did not have the required manpower to constitute a larger bench for such appeals, adding that these appeals would be placed before a three-judge bench.
The chief justice observed that the court would determine the reference on the question of law, adding that it was its responsibility to interpret the Constitution.
The Supreme Court also issued notice to the National Assembly speaker and the ECP in the petition moved by the PTI and argued by Babar Awan.
It should be examined whether Article 63A of the Constitution has the ethos that go beyond the consequence of commission of defection or needed a holistic interpretation of the Constitution, the court observed.
When Babar Awan mentioned about a vilification campaign against President Dr Arif Alvi, saying that the president was ignoring it since he was a learned person and honourable man, the SC chief justice said the court always gave respect to the constitutional institution, especially the office of president, adding that the counsel should bring it to the notice of the court through petitions.
“Don’t you see how much importance the court is according to the presidential reference,” Justice Bandial said.
During the hearing, Advocate Azhar Siddique also expressed the fear that the new AGP might withdraw the presidential reference.
Published in Dawn, May 10th, 2022",1,1,0.576833727690796,2.576833727690796
https://www.dawn.com/news/1688929/criticism-meant-against-sharifs-not-army-imran,2022-05-10,dawn,national,"Criticism meant against Sharifs, not army: Imran","ISLAMABAD: Pakistan Tehreek-i-Insaf (PTI) Chairman Imran Khan on Monday claimed he had used the words, Mir Jaffar and Mir Sadiq, for the Sharif brothers and rejected the allegation that he had criticised Pakistan Army in his speech in Abbottabad.
The former prime minister also claimed he was doing jihad rather than politics and advised party leaders to ensure that none of the PTI lawmakers, whose mass resignations were being verified by the National Assembly speaker, attend the NA session as the PTI’s only demand was early elections.
While speaking to party leaders, Mr Khan said Prime Minister Shehbaz Sharif was wrongly blaming him for “hatching a grand conspiracy against Pakistan”. The premier accused his predecessor of maligning national institutions, constitution and state during his speech. He warned that legal action would be taken, adding what Mr Khan had been doing could only be called “conspiracy” not against political rivals but against the country.
Also on Sunday, the military and civil authorities took notice of attempts to “drag the army” into the political quagmire, passing “defamatory” remarks against the institution and its leadership and “spreading chaos” in the country through political statements, comments and social media trends. Both the ISPR and the FIA issued separate statements, urging resident and overseas Pakistanis to refrain from such practices. The army had taken a “strong exception” to “intensified and deliberate attempts” to drag its name into the country’s ongoing discourse by “some political leaders, journalists and analysts.
Asks party leaders to ensure none among MNAs who resigned en masse attends assembly session
Mr Khan, however, said Mr Sharif was giving the impression as if he had disgraced the army while actually he had “used words Mir Jaffar and Mir Sadiq for the Sharif brothers”.
“Elder brother [Nawaz Sharif] use to speak against the Army and his daughter [Maryam Nawaz] is also attacking Army. On the other hand, Shehbaz Sharif says he is defending Army. Today India is more than happy because the people who used to meet Narendra Modi without announcing meetings have come to power,” the PTI chairman said.
Claiming that he was doing jihad rather than politics, Mr Khan said he would give a call after May 20 for a long march towards Islamabad. “Every person should participate in the march and those who cannot travel to Islamabad, they should protest in their own cities. Those who were elected to the assembly shall visit their constituencies and bring people to Islamabad and those without constituencies should stay in Islamabad. It would not be difficult to bring people, as people want direction rather than Qeemay Wala Naan,” he told his party leaders.
He said that overseas Pakistanis working 18 hours a day sent $32 billion a year to Pakistan but the corrupt leaders sent it back through money laundering. “I have never seen a three times prime minister of a country who lives in affluent area of Mayfair in London,” he remarked.
Referring to the hooliganism during the visit of cabinet members to Masjid-i-Nabwi, Mr Khan criticised “those who went to Saudi Arabia” and said they should have sta­­yed back as they were required more in Pakistan. He said that the government was calling legislators who had resigned from the National Assembly (for verification) and asked his party leaders to ensure that no one would attend the NA session as PTI only wants early elections.
PTI leader Ali Awan told Dawn Mr Khan has directed parliamentary members not to appear before the NA speaker for verification of resignations. He said that Usman Buzdar’s resignation, which was written to the PM, was accepted. “However resignations already accepted by [NA] deputy spea­ker are not being accepted. We have been advised not to appear before speaker as it is mockery on the constitution,” he said.
‘Insult to parliament’
Criticising the passage of a resolution against Mr Khan, PTI leader Fawad Chaudhry said it was passed by an “occupied assembly”, terming the resolution an “insult to the parliament”.
Mr Chaudhry said Mr Sharif had claimed cases would be lodged against Mr Khan while in another statement the PM advised the authorities not to take the statements of Maryam Nawaz seriously. “ISPR had to issue a press release because Maryam Nawaz had given a statement against Corps Commander. Imran Khan has already mentioned that if Army becomes weak Pakistan will become weak,” he added.
Also, PTI Information Secretary Farrukh Habib said Ms Nawaz was “habitual of attacking armed forces” and her father invited Narendra Modi to attend a marriage ceremony in Pakistan.
Published in Dawn, May 10th, 2022",1,1,0.308689181662527,2.308689181662527
https://www.dawn.com/news/1688927/student-held-in-connection-with-ku-bombing-probe-lhc-told,2022-05-10,dawn,national,"Student held in connection with KU bombing probe, LHC told","LAHORE: The city police on Monday told the Lahore High Court (LHC) that an alleged abducted Baloch student was in fact arrested by the Counter Terrorism Department (CTD) in connection with investigation into the recent suicide blast at Karachi University (KU) and shifted to Karachi.
Justice Mohammad Tariq Nadeem of the LHC was hearing a habeas corpus petition seeking recovery of Bebgar Imdad, a student of an Islamabad university, who was allegedly picked up by security agencies from a hostel of Punjab University (PU) where he was visiting his relative.
On the court’s directive, a report was submitted on behalf of the capital city police saying an investigation team of the CTD took Imdad into custody for investigation into the suicide blast at KU.
The report said PU chief security officer retired Col Abdullah was contacted by the Lahore police for verification of an application filed against the alleged abduction. However, it said, the security officer confirmed the arrest of the student by the CTD.
The report said the security officer assisted the police team to arrest the student from the PU hostel.
Counsel for the petitioner Asad Jamal after going through the police report, raised various legal questions on the arrest and transfer of the student from Lahore to Karachi.
He argued that there were some legal requirements the CTD-Karachi was supposed to meet before arresting the student and shifting him to another station.
The counsel said the Karachi police were required to seek permission from the Punjab home department to make any arrest in the province.
He said that not only the arrest of the student but his shifting to Karachi without seeking a transit remand from a court of law was also illegal.
The judge adjourned further hearing till Tuesday (today) and directed the police to apprise the court whether the legal requirements were fulfilled before the arrest of the petitioner’s cousin.
Published in Dawn, May 10th, 2022",1,1,0.39031087241603013,2.39031087241603
https://www.dawn.com/news/1688824/shc-seeks-advice-on-centres-authority-to-obtain-gas-without-sindhs-permission,2022-05-10,dawn,karachi,SHC seeks advice on Centre’s authority to obtain gas without Sindh’s permission,"KARACHI: The Sindh High Court on Monday appointed an amicus curie to assist it on whether federal government has legal authority to take natural gas from Sindh without its permission after the petroleum ministry insisted that federal government had exclusively competent to make or revise any policy about gas.
A federal law officer argued that the federal government can take natural gas from Sindh without consent of the province notwithstanding Article 158 of the Constitution.
During the previous hearing, the SHC had directed the petroleum secretary to come up with his detailed response setting out a legal basis for the federal government to provide natural gas to other provinces from Sindh without its consent after he had submitted that the federal government did not need any permission from Sindh government in this regard.
When the two-judge bench headed by Justice Mohammad Karim Khan Agha took up the matter for hearing on Monday, a deputy attorney general filed a report on behalf of the petroleum secretary.
Senior lawyer Makhdoom Ali Khan appointed amicus curie
The ministry contended that since the subject of natural gas was included in the federal legislative list, the federal government was exclusively competent to make and revise any policy with regard to natural gas.
It further asserted that unlike Articles 153, 154, 155, 160 and 161 of the Constitution which provided an inbuilt self-adjudicatory and self-executory mechanism, the Article 158 spoke of a policy and did not provide guidelines for any such self-executory mechanism as has already been acknowledged by the Supreme Court in a case “Gadoon Textile Mills versus WAPDA”.
The ministry in its reply further submitted that several petroleum policies were approved by federal government from time to time and the 2012 petroleum policy was approved by the Council of Common Interests (CCI) which provided a mechanism for the sale and purchase of natural gas in the country and also authorised the federal government to allow E&P companies to enter into contractual arrangement for sale of gas to third party customers other than residential and commercial consumers.
The bench in its order said that the ministry of petroleum had filed its report and according to the DAG, it gave reasons as to why the federal government could and had taken gas from government of Sindh without its permission notwithstanding Article 158.
It appointed senior lawyer Makhdoom Ali Khan as amicus curie to assist the court on some facts, particularly on federal government’s authority of taking gas from Sindh without permission of its government and whether the CCI had any role in this regard.
While putting off the hearing till Aug 22, the bench said that the amicus curie would also assist the court about the legal validity of the contents of the report filed by the petroleum secretary.
It also summoned the Sui Southern Gas Company general manager (distribution) Abdul Waheed along with report after it was informed that funds could not be utilised for his failure to issue tender notices within time.
Gasification of villages
The bench also directed the federal finance secretary to ensure release of second tranche of funds amounting to Rs660 million in the next financial year to the SSGC within two months for gasification of villages.
The bench issued such directives while hearing around 10 identical petitions regarding non-provision of gasification and welfare funds for the villagers located within five kilometres radius of each exploration and production site in Sindh despite Supreme Court’s directives issued in December 2013.
Published in Dawn,May 10th, 2022",1,1,0.3025465558948215,2.3025465558948213
https://www.dawn.com/news/1688891/policeman-held-for-stealing-gold,2022-05-10,dawn,lahore,Policeman held for stealing gold,"LAHORE: The Anti-Corruption Establishment (ACE) has arrested a police official for stealing 2kg gold from the public treasury.
ACE Director General Rai Manzoor Nasir told a presser on Monday that 2kg gold, Rs2.1 million and 300 riyals had been recovered from suspected land grabber Mansha Bam during investigation against him.
The recovered gold and amount was kept in the public treasury under the custody of ASI Mubashir Iqbal. Later, Iqbal stole the gold and cash and on Monday the ACE arrested him and registered a case against him.
Mr Nasir said a target of three months had been set for resolving 200 important cases on which reports sought from all regional directorates. “Action will also be taken against government employees who have made assets beyond their means. Our job is to curb corruption, not to humiliate the citizens. Strict action will be taken against the officers who have registered bogus FIRs against innocent people,” the DG said.
He said necessary changes were being made in the anti-corruption laws and rules to enhance the efficiency of the department, and the services of a legal firm also being hired for the purpose.
“Specialists will be hired for the use of modern technology for white-collar crimes and mega financial scandals,” Mr Nasir said and added the government would provide 80 kanals of land in Lahore where the ACE head office and regional directorates of Lahore would be set up.
Published in Dawn,May 10th, 2022",1,1,0.3495504875418629,2.3495504875418627
https://www.dawn.com/news/1688892/fias-high-profile-investigator-dies-of-cardiac-arrest,2022-05-10,dawn,lahore,FIA’s high-profile investigator dies of cardiac arrest,"LAHORE: Federal Investigation Agency (FIA) former director Mohammad Rizwan who probed the money laundering charges against Prime Minister Shehbaz Sharif and Chief Minister Hamza Shehbaz died of a heart attack on Monday.
Rizwan went on long leave just before the formation of the PMLN-led coalition government and was later transferred from the office of FIA Lahore director last month. His name was also placed on the no-fly list.
According to a family member, Mr Rizwan, 47, suffered a cardiac arrest in the early hours on Monday and he was shifted to hospital where he was pronounced dead. His funeral will be held here on Tuesday (today).
Mr Rizwan belonged to the police service and had the rank of DIG. During his posting as FIA Lahore chief Mr Rizwan also probed into money laundering and market manipulation charges against sugar baron Jahangir Khan Tareen (who is currently supporting the ruling PML-N) and former federal industries Khusro Bakhtiar and his family members and two sugar mills of media houses.
The FIA investigators under Mr Rizwan had detected Rs110 billion earning by the sugar mafia during the PTI rule through ‘speculative pricing’. Further action in the sugar scam was halted due to political reasons.
In the money laundering probe, the investigation team under Mr Rizwan had detected 28 benami accounts of the Shehbaz family through which money laundering of over Rs14bn was committed during 2008-18. The money (Rs14bn) received from the accounts of low-wage employees by Shehbaz was transferred outside Pakistan via hundi/hawala networks, ultimately destined for beneficial use of his family members, according to the FIA.
Former prime minister Imran Khan expressed his condolences over the death of Mr Rizwan. “Saddened to learn of the passing of Dr Rizwan one of the most upright & courageous officers who withstood pressure while investigation & preparing the Rs 16 bn money laundering case against Crime Minister SS. My condolences & prayers go to his family,” Khan said in a tweet.
Published in Dawn,May 10th, 2022",1,1,0.2793773156842265,2.2793773156842265
https://www.dawn.com/news/1688889/saba-qamar-bilal-saeed-acquitted-in-desecration-case,2022-05-10,dawn,lahore,"Saba Qamar, Bilal Saeed acquitted in desecration case","LAHORE: A sessions court on Monday acquitted actor Saba Qamar and singer Bilal Saeed in a case of alleged desecration of Wazir Khan mosque.
Additional District and Sessions Judge Malik Muhammad Mushtaq had allowed acquittal applications of both on April 29.
Akbari Gate police had registered a first information report (FIR) against the duo under section 295 of Pakistan Penal Code (PPC) following a court direction to act on an application of a lawyer as per law and decide whether a cognizable offence was made out.
The section deals with the offence of injuring or defiling a place of worship, with intent to insult the religion of any class.
Advocate Farhat Manzoor Chandio, the complainant, pleaded that the duo trampled upon the sanctity of the mosque by their act which also sparked an outrage among the public.
Earlier, a judicial magistrate had dismissed the acquittal applications of the suspects on March 3.
Both had filed appeals before the sessions court.
The detailed order released by the court says to make an offence under section 295 of the PPC against a person, it is necessary that the person should have the intention of insulting the religion of any class of person, which is missing in this case.
“Mere defilement of a place of worship is not punishable under this section. There must be an intention of thereby insulting the religion of any class of person,” the order adds.
It observes that nothing has been collected by the police during the investigation to the effect that the petitioners intentionally damaged, defiled or disrespected the place of worship, rather they being artists joined a shooting with a prior permission.
The judge set aside the magistrate’s decision and acquitted both artists, allowing their acquittal applications.
Published in Dawn,May 10th, 2022",0,1,0.41097370441382686,1.4109737044138269
https://www.dawn.com/news/1688858/court-asks-pti-leadership-to-clear-stance-on-judiciary,2022-05-10,dawn,islamabad,Court asks PTI leadership to clear stance on judiciary,"ISLAMABAD: Taking exception to the ongoing anti-judiciary rhetoric of Pakistan Tehreek-i-Insaf (PTI) Chairman Imran Khan and other leaders, the Islamabad High Court (IHC) on Monday asked the party’s leadership to clear its stance on judiciary.
Hearing a petition filed by former information minister Fawad Chaudhry, in which he asked the court to restrain the police from arresting PTI leaders nominated in over a dozen first information reports (FIRs) registered in connection with Masjid-i-Nabwi incident, IHC Chief Justice Athar Minallah asked the counsel representing PTI to seek instruction from the party leadership whether it reposed confidence in the judiciary or otherwise.
“It appears from the public statements made by the petitioner and political leaders of PTI in public meetings that probably they have doubts regarding the independence and impartiality of this court [IHC],” Justice Minallah observed.
The IHC chief justice was referring to PTI leadership’s criticism on opening of the Supreme Court and the IHC on the evening of April 9 as if it was an extraordinary act.
Justice Minallah says it appears from party leaders’ statement they had doubts about IHC’s impartiality
He remarked that “it is a constitutional duty of a court and every judge to decide cases in accordance with law. However, simultaneously, it is also the duty of a court to ensure that justice is not only done, but is also seen to have been done,” adding that “in case there is doubt in the mind of a litigant regarding the independence and impartiality of a court or a judge, then justice cannot be seen to have been done.”
However doubt ought to be based on the basis of reasonable grounds, the court noted.
Justice Minallah rejected the political narrative regarding the events on the evening of April 9, terming it “misconceived”.
He reminded that the IHC during PTI’s 2014 sit-in had issued a restraining order against the arrest of dozens of its workers late at night.
Justice Minallah remarked that the court sometimes entertained the petitions of urgent nature even after the notified timings, adding that, “nonetheless, neither the august Supreme Court nor this court had held any proceedings nor orders were passed in the evening of April 9”.
Notwithstanding that no proceedings had caused any prejudice to the petitioners or the PTI leaders, it is of utmost importance that they have trust and confidence in the independence and impartiality of the court, he added.
The counsel representing PTI assured the IHC chief justice that they had confidence in the court, but Justice Minallah still preferred that they seek instructions from the petitioners and the party leadership.
“The counsel, therefore, are expected to inform the court on the date fixed, after seeking instructions, whether the petitioners and the leadership of PTI repose confidence in the court to proceed with the petitions in hand,” the court order stated.
The hearing in the case was adjourned till May 12. The bail granting order to Shahbaz Gill was also extended to the said date.
Police in various cities, including the federal capital, had registered FIRs against former prime minister Imran Khan, Fawad Chaudhry, Shahbaz Gill, Sheikh Rashid Ahmed, Sheikh Rashid Shafique and others under section 295 (defiling the place of worship) and 296 (disturbing religious assembly) of the Pakistan Panel Code (PPC) over Masjid-i-Nabwi incident.
Fawad Chaudhry and Shahbaz Gill had filed the petition through advocate Faisal Hussain Chaudhry, Mohammad Ali Bokhari and other advocates seeking multiple relief including avoid of arrest.
Though, the court was closed on account of Eid holidays, as per the court’s practice a skeleton staff was present to entertain the petitions related to enforcement of fundamental rights.
Published in Dawn,May 10th, 2022",1,1,0.5875188657267807,2.5875188657267807
